commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
WHEAT,YEAR,2017,51,VIRGINIA,111,LUNENBURG,80,SOUTHERN,TOTAL,SURVEY,COUNTY,37800.0,58.2
WHEAT,YEAR,2017,51,VIRGINIA,117,MECKLENBURG,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,165000.0,55.9
WHEAT,YEAR,2017,51,VIRGINIA,119,MIDDLESEX,60,EASTERN,TOTAL,SURVEY,COUNTY,161000.0,73.2
WHEAT,YEAR,2017,51,VIRGINIA,131,NORTHAMPTON,60,EASTERN,TOTAL,SURVEY,COUNTY,660000.0,68.0
WHEAT,YEAR,2017,51,VIRGINIA,133,NORTHUMBERLAND,60,EASTERN,TOTAL,SURVEY,COUNTY,501000.0,68.6
WHEAT,YEAR,2017,51,VIRGINIA,135,NOTTOWAY,80,SOUTHERN,TOTAL,SURVEY,COUNTY,18400.0,61.3
WHEAT,YEAR,2017,51,VIRGINIA,137,ORANGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,36400.0,63.9
WHEAT,YEAR,2017,51,VIRGINIA,143,PITTSYLVANIA,80,SOUTHERN,TOTAL,SURVEY,COUNTY,150000.0,45.2
WHEAT,YEAR,2017,51,VIRGINIA,149,PRINCE GEORGE,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,115000.0,69.7
WHEAT,YEAR,2017,51,VIRGINIA,165,ROCKINGHAM,20,NORTHERN,TOTAL,SURVEY,COUNTY,79200.0,74.0
WHEAT,YEAR,2017,51,VIRGINIA,171,SHENANDOAH,20,NORTHERN,TOTAL,SURVEY,COUNTY,63500.0,82.5
WHEAT,YEAR,2017,51,VIRGINIA,175,SOUTHAMPTON,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,183000.0,66.5
WHEAT,YEAR,2017,51,VIRGINIA,181,SURRY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,218000.0,57.4
WHEAT,YEAR,2017,51,VIRGINIA,183,SUSSEX,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,181000.0,65.8
WHEAT,YEAR,2017,51,VIRGINIA,193,WESTMORELAND,60,EASTERN,TOTAL,SURVEY,COUNTY,530000.0,73.6
WHEAT,YEAR,2017,51,VIRGINIA,800,SUFFOLK CITY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,284000.0,64.5
WHEAT,YEAR,2017,53,WASHINGTON,1,ADAMS,50,EAST CENTRAL,TOTAL,SURVEY,COUNTY,16700000.0,66.3
WHEAT,YEAR,2017,53,WASHINGTON,3,ASOTIN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1470000.0,70.0
WHEAT,YEAR,2017,53,WASHINGTON,5,BENTON,20,CENTRAL,TOTAL,SURVEY,COUNTY,5000000.0,82.0
WHEAT,YEAR,2017,53,WASHINGTON,13,COLUMBIA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,6630000.0,84.5
WHEAT,YEAR,2017,53,WASHINGTON,17,DOUGLAS,50,EAST CENTRAL,TOTAL,SURVEY,COUNTY,7650000.0,52.0
WHEAT,YEAR,2017,53,WASHINGTON,21,FRANKLIN,50,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3450000.0,56.6
WHEAT,YEAR,2017,53,WASHINGTON,23,GARFIELD,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,4960000.0,82.0
WHEAT,YEAR,2017,53,WASHINGTON,25,GRANT,50,EAST CENTRAL,TOTAL,SURVEY,COUNTY,6700000.0,65.0
WHEAT,YEAR,2017,53,WASHINGTON,39,KLICKITAT,20,CENTRAL,TOTAL,SURVEY,COUNTY,794000.0,31.8
WHEAT,YEAR,2017,53,WASHINGTON,43,LINCOLN,50,EAST CENTRAL,TOTAL,SURVEY,COUNTY,18000000.0,75.0
WHEAT,YEAR,2017,53,WASHINGTON,63,SPOKANE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,5257000.0,66.7
WHEAT,YEAR,2017,53,WASHINGTON,65,STEVENS,30,NORTHEAST,TOTAL,SURVEY,COUNTY,152000.0,56.3
WHEAT,YEAR,2017,53,WASHINGTON,71,WALLA WALLA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,13736000.0,85.9
WHEAT,YEAR,2017,53,WASHINGTON,75,WHITMAN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,28820000.0,84.8
WHEAT,YEAR,2017,53,WASHINGTON,77,YAKIMA,20,CENTRAL,TOTAL,SURVEY,COUNTY,660000.0,60.0
WHEAT,YEAR,2017,55,WISCONSIN,1,ADAMS,50,CENTRAL,TOTAL,SURVEY,COUNTY,28500.0,69.5
WHEAT,YEAR,2017,55,WISCONSIN,5,BARRON,10,NORTHWEST,TOTAL,SURVEY,COUNTY,98500.0,66.1
WHEAT,YEAR,2017,55,WISCONSIN,9,BROWN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,444000.0,59.0
WHEAT,YEAR,2017,55,WISCONSIN,15,CALUMET,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,358000.0,65.3
WHEAT,YEAR,2017,55,WISCONSIN,17,CHIPPEWA,10,NORTHWEST,TOTAL,SURVEY,COUNTY,43900.0,54.2
WHEAT,YEAR,2017,55,WISCONSIN,19,CLARK,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,46800.0,55.7
WHEAT,YEAR,2017,55,WISCONSIN,21,COLUMBIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,433000.0,73.4
WHEAT,YEAR,2017,55,WISCONSIN,25,DANE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,768000.0,83.2
WHEAT,YEAR,2017,55,WISCONSIN,27,DODGE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,654000.0,70.9
WHEAT,YEAR,2017,55,WISCONSIN,29,DOOR,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,451000.0,59.1
WHEAT,YEAR,2017,55,WISCONSIN,39,FOND DU LAC,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,668000.0,69.2
WHEAT,YEAR,2017,55,WISCONSIN,43,GRANT,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,121000.0,60.5
WHEAT,YEAR,2017,55,WISCONSIN,45,GREEN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,343000.0,75.4
WHEAT,YEAR,2017,55,WISCONSIN,47,GREEN LAKE,50,CENTRAL,TOTAL,SURVEY,COUNTY,241000.0,72.6
WHEAT,YEAR,2017,55,WISCONSIN,49,IOWA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,116000.0,78.9
WHEAT,YEAR,2017,55,WISCONSIN,55,JEFFERSON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,305000.0,70.0
WHEAT,YEAR,2017,55,WISCONSIN,57,JUNEAU,50,CENTRAL,TOTAL,SURVEY,COUNTY,41200.0,66.5
WHEAT,YEAR,2017,55,WISCONSIN,59,KENOSHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,293000.0,77.1
WHEAT,YEAR,2017,55,WISCONSIN,61,KEWAUNEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,598000.0,63.9
WHEAT,YEAR,2017,55,WISCONSIN,71,MANITOWOC,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,787000.0,61.5
WHEAT,YEAR,2017,55,WISCONSIN,75,MARINETTE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,135000.0,57.2
WHEAT,YEAR,2017,55,WISCONSIN,77,MARQUETTE,50,CENTRAL,TOTAL,SURVEY,COUNTY,48600.0,57.9
WHEAT,YEAR,2017,55,WISCONSIN,87,OUTAGAMIE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,311000.0,71.8
WHEAT,YEAR,2017,55,WISCONSIN,89,OZAUKEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,203000.0,60.6
WHEAT,YEAR,2017,55,WISCONSIN,97,PORTAGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,4200.0,42.0
WHEAT,YEAR,2017,55,WISCONSIN,101,RACINE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,446000.0,78.2
WHEAT,YEAR,2017,55,WISCONSIN,103,RICHLAND,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,61800.0,60.6
WHEAT,YEAR,2017,55,WISCONSIN,105,ROCK,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,398000.0,80.7
WHEAT,YEAR,2017,55,WISCONSIN,111,SAUK,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,329000.0,75.5
WHEAT,YEAR,2017,55,WISCONSIN,115,SHAWANO,30,NORTHEAST,TOTAL,SURVEY,COUNTY,203000.0,63.8
WHEAT,YEAR,2017,55,WISCONSIN,117,SHEBOYGAN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,404000.0,63.8
WHEAT,YEAR,2017,55,WISCONSIN,123,VERNON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,44600.0,51.9
WHEAT,YEAR,2017,55,WISCONSIN,127,WALWORTH,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,315000.0,78.8
WHEAT,YEAR,2017,55,WISCONSIN,131,WASHINGTON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,292000.0,69.5
WHEAT,YEAR,2017,55,WISCONSIN,135,WAUPACA,50,CENTRAL,TOTAL,SURVEY,COUNTY,145000.0,70.7
WHEAT,YEAR,2017,55,WISCONSIN,137,WAUSHARA,50,CENTRAL,TOTAL,SURVEY,COUNTY,55900.0,46.6
WHEAT,YEAR,2017,55,WISCONSIN,139,WINNEBAGO,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,398000.0,63.4
WHEAT,YEAR,2017,55,WISCONSIN,141,WOOD,50,CENTRAL,TOTAL,SURVEY,COUNTY,44600.0,74.3
WHEAT,YEAR,2020,5,ARKANSAS,29,CONWAY,50,CENTRAL,TOTAL,SURVEY,COUNTY,97700.0,55.2
WHEAT,YEAR,2020,5,ARKANSAS,35,CRITTENDEN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,262000.0,59.5
WHEAT,YEAR,2020,5,ARKANSAS,41,DESHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,134000.0,41.7
WHEAT,YEAR,2020,5,ARKANSAS,67,JACKSON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,261000.0,60.0
WHEAT,YEAR,2020,5,ARKANSAS,69,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,210000.0,55.3
WHEAT,YEAR,2020,5,ARKANSAS,95,MONROE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,62000.0,61.4
WHEAT,YEAR,2020,5,ARKANSAS,147,WOODRUFF,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,298000.0,72.7
WHEAT,YEAR,2020,6,CALIFORNIA,11,COLUSA,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,288000.0,115.2
WHEAT,YEAR,2020,6,CALIFORNIA,29,KERN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,359000.0,112.2
WHEAT,YEAR,2020,6,CALIFORNIA,31,KINGS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,1053000.0,90.0
WHEAT,YEAR,2020,6,CALIFORNIA,35,LASSEN,30,NORTHEAST,TOTAL,SURVEY,COUNTY,40000.0,50.0
WHEAT,YEAR,2020,6,CALIFORNIA,47,MERCED,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,761000.0,89.5
WHEAT,YEAR,2020,6,CALIFORNIA,49,MODOC,30,NORTHEAST,TOTAL,SURVEY,COUNTY,186000.0,103.3
WHEAT,YEAR,2020,6,CALIFORNIA,67,SACRAMENTO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,156000.0,70.9
WHEAT,YEAR,2020,6,CALIFORNIA,77,SAN JOAQUIN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,258000.0,86.0
WHEAT,YEAR,2020,6,CALIFORNIA,95,SOLANO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,205000.0,53.2
WHEAT,YEAR,2020,6,CALIFORNIA,101,SUTTER,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,229000.0,120.5
WHEAT,YEAR,2020,6,CALIFORNIA,113,YOLO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,719000.0,110.6
WHEAT,YEAR,2020,8,COLORADO,1,ADAMS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3321000.0,28.9
WHEAT,YEAR,2020,8,COLORADO,5,ARAPAHOE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,595000.0,22.9
WHEAT,YEAR,2020,8,COLORADO,9,BACA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1426000.0,16.2
WHEAT,YEAR,2020,8,COLORADO,11,BENT,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,302000.0,52.2
WHEAT,YEAR,2020,8,COLORADO,17,CHEYENNE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2905000.0,22.7
WHEAT,YEAR,2020,8,COLORADO,39,ELBERT,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,755000.0,32.3
WHEAT,YEAR,2020,8,COLORADO,61,KIOWA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3447000.0,23.8
WHEAT,YEAR,2020,8,COLORADO,63,KIT CARSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,5292000.0,29.6
WHEAT,YEAR,2020,8,COLORADO,73,LINCOLN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1648000.0,21.9
WHEAT,YEAR,2020,8,COLORADO,75,LOGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,2079000.0,31.5
WHEAT,YEAR,2020,8,COLORADO,77,MESA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,207000.0,121.8
WHEAT,YEAR,2020,8,COLORADO,83,MONTEZUMA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,40900.0,11.8
WHEAT,YEAR,2020,8,COLORADO,87,MORGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,1251000.0,32.2
WHEAT,YEAR,2020,8,COLORADO,95,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2328000.0,28.6
WHEAT,YEAR,2020,8,COLORADO,99,PROWERS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,2903000.0,32.9
WHEAT,YEAR,2020,8,COLORADO,115,SEDGWICK,20,NORTHEAST,TOTAL,SURVEY,COUNTY,1641000.0,35.8
WHEAT,YEAR,2020,8,COLORADO,121,WASHINGTON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3575000.0,18.9
WHEAT,YEAR,2020,8,COLORADO,123,WELD,20,NORTHEAST,TOTAL,SURVEY,COUNTY,2219000.0,25.9
WHEAT,YEAR,2020,8,COLORADO,125,YUMA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,4143000.0,41.0
WHEAT,YEAR,2020,16,IDAHO,1,ADA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,559000.0,130.0
WHEAT,YEAR,2020,16,IDAHO,5,BANNOCK,90,EAST,TOTAL,SURVEY,COUNTY,1200000.0,81.6
WHEAT,YEAR,2020,16,IDAHO,9,BENEWAH,10,NORTH,TOTAL,SURVEY,COUNTY,1677000.0,94.2
WHEAT,YEAR,2020,16,IDAHO,11,BINGHAM,90,EAST,TOTAL,SURVEY,COUNTY,7707000.0,120.4
WHEAT,YEAR,2020,16,IDAHO,19,BONNEVILLE,90,EAST,TOTAL,SURVEY,COUNTY,910000.0,71.1
WHEAT,YEAR,2020,16,IDAHO,21,BOUNDARY,10,NORTH,TOTAL,SURVEY,COUNTY,848000.0,100.4
WHEAT,YEAR,2020,16,IDAHO,27,CANYON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,2677000.0,123.9
WHEAT,YEAR,2020,16,IDAHO,29,CARIBOU,90,EAST,TOTAL,SURVEY,COUNTY,1091000.0,81.4
WHEAT,YEAR,2020,16,IDAHO,31,CASSIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,4393000.0,114.7
WHEAT,YEAR,2020,16,IDAHO,39,ELMORE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1619000.0,117.3
WHEAT,YEAR,2020,16,IDAHO,41,FRANKLIN,90,EAST,TOTAL,SURVEY,COUNTY,866000.0,65.6
WHEAT,YEAR,2020,16,IDAHO,49,IDAHO,10,NORTH,TOTAL,SURVEY,COUNTY,6110000.0,100.5
WHEAT,YEAR,2020,16,IDAHO,53,JEROME,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1055000.0,148.6
WHEAT,YEAR,2020,16,IDAHO,55,KOOTENAI,10,NORTH,TOTAL,SURVEY,COUNTY,522000.0,90.0
WHEAT,YEAR,2020,16,IDAHO,57,LATAH,10,NORTH,TOTAL,SURVEY,COUNTY,7035000.0,100.5
WHEAT,YEAR,2020,16,IDAHO,61,LEWIS,10,NORTH,TOTAL,SURVEY,COUNTY,5748000.0,95.8
WHEAT,YEAR,2020,16,IDAHO,67,MINIDOKA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,1448000.0,132.8
WHEAT,YEAR,2020,16,IDAHO,69,NEZ PERCE,10,NORTH,TOTAL,SURVEY,COUNTY,7352000.0,96.1
WHEAT,YEAR,2020,16,IDAHO,71,ONEIDA,90,EAST,TOTAL,SURVEY,COUNTY,829000.0,37.7
WHEAT,YEAR,2020,16,IDAHO,73,OWYHEE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1136000.0,130.1
WHEAT,YEAR,2020,16,IDAHO,75,PAYETTE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,330000.0,127.4
WHEAT,YEAR,2020,16,IDAHO,77,POWER,90,EAST,TOTAL,SURVEY,COUNTY,5491000.0,87.3
WHEAT,YEAR,2020,16,IDAHO,83,TWIN FALLS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2830000.0,153.8
WHEAT,YEAR,2020,16,IDAHO,87,WASHINGTON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,273000.0,91.0
WHEAT,YEAR,2020,17,ILLINOIS,1,ADAMS,30,WEST,TOTAL,SURVEY,COUNTY,279000.0,66.9
WHEAT,YEAR,2020,17,ILLINOIS,3,ALEXANDER,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,55000.0,66.3
WHEAT,YEAR,2020,17,ILLINOIS,5,BOND,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,811000.0,62.9
WHEAT,YEAR,2020,17,ILLINOIS,7,BOONE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,70000.0,73.7
WHEAT,YEAR,2020,17,ILLINOIS,9,BROWN,30,WEST,TOTAL,SURVEY,COUNTY,67700.0,62.1
WHEAT,YEAR,2020,17,ILLINOIS,11,BUREAU,10,NORTHWEST,TOTAL,SURVEY,COUNTY,160000.0,78.8
WHEAT,YEAR,2020,17,ILLINOIS,13,CALHOUN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,94300.0,63.7
WHEAT,YEAR,2020,17,ILLINOIS,15,CARROLL,10,NORTHWEST,TOTAL,SURVEY,COUNTY,81100.0,73.1
WHEAT,YEAR,2020,17,ILLINOIS,17,CASS,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,45400.0,65.8
WHEAT,YEAR,2020,17,ILLINOIS,19,CHAMPAIGN,50,EAST,TOTAL,SURVEY,COUNTY,233000.0,69.8
WHEAT,YEAR,2020,17,ILLINOIS,21,CHRISTIAN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,89100.0,68.5
WHEAT,YEAR,2020,17,ILLINOIS,23,CLARK,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,270000.0,72.8
WHEAT,YEAR,2020,17,ILLINOIS,25,CLAY,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,781000.0,67.9
WHEAT,YEAR,2020,17,ILLINOIS,27,CLINTON,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1926000.0,66.4
WHEAT,YEAR,2020,17,ILLINOIS,33,CRAWFORD,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,278000.0,63.8
WHEAT,YEAR,2020,17,ILLINOIS,37,DE KALB,20,NORTHEAST,TOTAL,SURVEY,COUNTY,312000.0,75.2
WHEAT,YEAR,2020,17,ILLINOIS,47,EDWARDS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,360000.0,64.9
WHEAT,YEAR,2020,17,ILLINOIS,49,EFFINGHAM,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,438000.0,68.5
WHEAT,YEAR,2020,17,ILLINOIS,51,FAYETTE,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,678000.0,62.8
WHEAT,YEAR,2020,17,ILLINOIS,53,FORD,50,EAST,TOTAL,SURVEY,COUNTY,138000.0,71.9
WHEAT,YEAR,2020,17,ILLINOIS,57,FULTON,30,WEST,TOTAL,SURVEY,COUNTY,34100.0,64.3
WHEAT,YEAR,2020,17,ILLINOIS,59,GALLATIN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,308000.0,81.5
WHEAT,YEAR,2020,17,ILLINOIS,61,GREENE,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,173000.0,74.9
WHEAT,YEAR,2020,17,ILLINOIS,65,HAMILTON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,840000.0,60.0
WHEAT,YEAR,2020,17,ILLINOIS,67,HANCOCK,30,WEST,TOTAL,SURVEY,COUNTY,114000.0,75.0
WHEAT,YEAR,2020,17,ILLINOIS,73,HENRY,10,NORTHWEST,TOTAL,SURVEY,COUNTY,49900.0,76.8
WHEAT,YEAR,2020,17,ILLINOIS,75,IROQUOIS,50,EAST,TOTAL,SURVEY,COUNTY,286000.0,67.1
WHEAT,YEAR,2020,17,ILLINOIS,77,JACKSON,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1312000.0,66.6
WHEAT,YEAR,2020,17,ILLINOIS,79,JASPER,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,364000.0,63.3
WHEAT,YEAR,2020,17,ILLINOIS,81,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1249000.0,63.7
WHEAT,YEAR,2020,17,ILLINOIS,83,JERSEY,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,207000.0,72.1
WHEAT,YEAR,2020,17,ILLINOIS,85,JO DAVIESS,10,NORTHWEST,TOTAL,SURVEY,COUNTY,22800.0,71.3
WHEAT,YEAR,2020,17,ILLINOIS,89,KANE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,124000.0,67.8
WHEAT,YEAR,2020,17,ILLINOIS,95,KNOX,30,WEST,TOTAL,SURVEY,COUNTY,23900.0,70.3
WHEAT,YEAR,2020,17,ILLINOIS,99,LA SALLE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,158000.0,82.7
WHEAT,YEAR,2020,17,ILLINOIS,101,LAWRENCE,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,316000.0,65.7
WHEAT,YEAR,2020,17,ILLINOIS,105,LIVINGSTON,50,EAST,TOTAL,SURVEY,COUNTY,278000.0,66.8
WHEAT,YEAR,2020,17,ILLINOIS,107,LOGAN,40,CENTRAL,TOTAL,SURVEY,COUNTY,113000.0,86.9
WHEAT,YEAR,2020,17,ILLINOIS,111,MCHENRY,20,NORTHEAST,TOTAL,SURVEY,COUNTY,164000.0,70.7
WHEAT,YEAR,2020,17,ILLINOIS,115,MACON,40,CENTRAL,TOTAL,SURVEY,COUNTY,98400.0,70.8
WHEAT,YEAR,2020,17,ILLINOIS,117,MACOUPIN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,382000.0,64.6
WHEAT,YEAR,2020,17,ILLINOIS,119,MADISON,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,820000.0,67.2
WHEAT,YEAR,2020,17,ILLINOIS,121,MARION,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,988000.0,60.6
WHEAT,YEAR,2020,17,ILLINOIS,125,MASON,40,CENTRAL,TOTAL,SURVEY,COUNTY,108000.0,68.8
WHEAT,YEAR,2020,17,ILLINOIS,129,MENARD,40,CENTRAL,TOTAL,SURVEY,COUNTY,91900.0,84.3
WHEAT,YEAR,2020,17,ILLINOIS,131,MERCER,10,NORTHWEST,TOTAL,SURVEY,COUNTY,12400.0,68.9
WHEAT,YEAR,2020,17,ILLINOIS,133,MONROE,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1673000.0,66.9
WHEAT,YEAR,2020,17,ILLINOIS,135,MONTGOMERY,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,480000.0,72.3
WHEAT,YEAR,2020,17,ILLINOIS,137,MORGAN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,108000.0,77.7
WHEAT,YEAR,2020,17,ILLINOIS,141,OGLE,10,NORTHWEST,TOTAL,SURVEY,COUNTY,143000.0,77.3
WHEAT,YEAR,2020,17,ILLINOIS,143,PEORIA,40,CENTRAL,TOTAL,SURVEY,COUNTY,40300.0,63.0
WHEAT,YEAR,2020,17,ILLINOIS,145,PERRY,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1966000.0,70.2
WHEAT,YEAR,2020,17,ILLINOIS,149,PIKE,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,159000.0,66.5
WHEAT,YEAR,2020,17,ILLINOIS,153,PULASKI,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,231000.0,77.0
WHEAT,YEAR,2020,17,ILLINOIS,157,RANDOLPH,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,2501000.0,78.6
WHEAT,YEAR,2020,17,ILLINOIS,159,RICHLAND,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,631000.0,71.5
WHEAT,YEAR,2020,17,ILLINOIS,161,ROCK ISLAND,10,NORTHWEST,TOTAL,SURVEY,COUNTY,26600.0,71.9
WHEAT,YEAR,2020,17,ILLINOIS,163,ST CLAIR,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1437000.0,77.7
WHEAT,YEAR,2020,17,ILLINOIS,167,SANGAMON,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,76500.0,72.2
WHEAT,YEAR,2020,17,ILLINOIS,169,SCHUYLER,30,WEST,TOTAL,SURVEY,COUNTY,50200.0,64.4
WHEAT,YEAR,2020,17,ILLINOIS,171,SCOTT,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,9600.0,64.0
WHEAT,YEAR,2020,17,ILLINOIS,173,SHELBY,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,320000.0,56.6
WHEAT,YEAR,2020,17,ILLINOIS,177,STEPHENSON,10,NORTHWEST,TOTAL,SURVEY,COUNTY,145000.0,78.4
WHEAT,YEAR,2020,17,ILLINOIS,179,TAZEWELL,40,CENTRAL,TOTAL,SURVEY,COUNTY,131000.0,76.6
WHEAT,YEAR,2020,17,ILLINOIS,181,UNION,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,125000.0,66.8
WHEAT,YEAR,2020,17,ILLINOIS,183,VERMILION,50,EAST,TOTAL,SURVEY,COUNTY,184000.0,70.0
